1157943	species	2642494	Mycobacterium sp. 155
1120797	species	2642494	Mycobacterium sp. 141
1298864	species	2642494	Mycobacterium sp. URHD0025
1545693	species	2642494	Mycobacterium sp. UM_Kg27
1834132	species	2642494	Mycobacterium sp. E2327
1380386	species	2642494	Mycobacterium sp. URHB0044
1545728	species	2642494	Mycobacterium sp. EPa45
1736457	species	2642494	Mycobacterium sp. Root135
1736504	species	2642494	Mycobacterium sp. Root265
1762962	species	2642494	Mycobacterium sp. M26
1772275	species	2642494	Mycobacterium sp. GA-1999
1772282	species	2642494	Mycobacterium sp. GA-1285
1772283	species	2642494	Mycobacterium sp. GA-2829
1772284	species	2642494	Mycobacterium sp. IS-1496
1772286	species	2642494	Mycobacterium sp. IS-1590
1772277	species	2642494	Mycobacterium sp. IS-3022
1772285	species	2642494	Mycobacterium sp. IS-1742
1661703	species	52018	Actinobacteria bacterium casp-actino6
1747766	species	2642494	Mycobacterium sp. NAZ190054
1834067	species	2642494	Mycobacterium sp. 1100029.7
1834080	species	85024	Mycobacteriaceae bacterium 1482268.1
1834082	species	2642494	Mycobacterium sp. 1554424.7
1856861	species	2642494	Mycobacterium sp. 1164966.3
1834105	species	2642494	Mycobacterium sp. 852002-51961_SCH5331710
1834111	species	2642494	Mycobacterium sp. 852013-51886_SCH5428379
1834112	species	2642494	Mycobacterium sp. 852014-50255_SCH5639931
1834109	species	2642494	Mycobacterium sp. 852013-50091_SCH5140682
1834089	species	2642494	Mycobacterium sp. 852002-40037_SCH5390672
1834124	species	2642494	Mycobacterium sp. E1319
1834126	species	2642494	Mycobacterium sp. E1386
1834143	species	2642494	Mycobacterium sp. E3198
1834094	species	2642494	Mycobacterium sp. 852002-51057_SCH5723018
1834104	species	2642494	Mycobacterium sp. 852002-51613_SCH5001154
1834097	species	2642494	Mycobacterium sp. 852002-51163_SCH5372311
1834106	species	2642494	Mycobacterium sp. 852002-51971_SCH5477799-a
1834092	species	2642494	Mycobacterium sp. 852002-50816_SCH5313054-b
1834121	species	2642494	Mycobacterium sp. ACS4331
1638773	species	2642494	Mycobacterium sp. UM_11
1834083	species	2642494	Mycobacterium sp. 852002-10029_SCH5224772
1834117	species	2642494	Mycobacterium sp. ACS1612
1834138	species	2642494	Mycobacterium sp. E2733
1834148	species	2642494	Mycobacterium sp. E735
1834128	species	2642494	Mycobacterium sp. E1747
1834134	species	2642494	Mycobacterium sp. E2479
1834069	species	2642494	Mycobacterium sp. 1164985.4
1834077	species	2642494	Mycobacterium sp. 1274761.0
1834076	species	2642494	Mycobacterium sp. 1274756.6
1834137	species	2642494	Mycobacterium sp. E2699
1834151	species	2642494	Mycobacterium sp. E796
1834149	species	2642494	Mycobacterium sp. E740
1856862	species	2642494	Mycobacterium sp. 1245805.9
1834078	species	2642494	Mycobacterium sp. 1465703.0
1856859	species	2642494	Mycobacterium sp. 1423905.2
1834073	species	2642494	Mycobacterium sp. 1245111.1
1834066	species	2642494	Mycobacterium sp. 1081908.1
1834070	species	2642494	Mycobacterium sp. 1165178.9
1920667	species	2642494	Mycobacterium sp. WY10
1490484	species	2642494	Mycobacterium sp. ST-F2
1834161	species	2642494	Mycobacterium sp. NS-7484
1834154	species	2642494	Mycobacterium sp. GA-1841
1834159	species	2642494	Mycobacterium sp. IS-2888
1834160	species	2642494	Mycobacterium sp. IS-836
1936029	species	2642494	Mycobacterium sp. MS1601
1855659	species	2642494	Mycobacterium sp. D16Q16
1855660	species	2642494	Mycobacterium sp. D16Q20
2039281	species	2642494	Mycobacterium sp. shizuoka-1
1867256	species	2642494	Mycobacterium sp. QGD 101
1213407	species	2642494	Mycobacterium sp. ENV421
1786	species	1866885	Mycolicibacterium sphagni
2267251	species	2636767	Mycolicibacterium sp. GF69
2049453	species	2642494	Mycobacterium sp. MFM001
2358193	species	2636767	Mycolicibacterium sp. CECT 8783
2587097	species	2636767	Mycolicibacterium sp. BK598
2135744	species	2642494	Mycobacterium sp. OK887
2559611	species	2642494	Mycobacterium sp. PS03_16
2512237	species	2636767	Mycolicibacterium sp. CH28
2528957	species	2642494	Mycobacterium sp. DL99
2562314	species	2636767	Mycolicibacterium sp. CR10
1301084	species	2625441	Silvimonas sp. JCM 19000
2625441	no rank	300264	unclassified Silvimonas
300264	genus	1499392	Silvimonas
2592069	species	2636767	Mycolicibacterium sp. 018/SC-01/001
2024615	species	2636767	Mycolicibacterium sp. P1-18
2024617	species	2636767	Mycolicibacterium sp. P1-5
2024613	species	2636767	Mycolicibacterium sp. P9-22
2024612	species	2636767	Mycolicibacterium sp. P9-64
1547487	species	2642494	Mycobacterium sp. ELW1
2606611	species	2636767	Mycolicibacterium sp. CBMA 226
2606609	species	2636767	Mycolicibacterium sp. CBMA 331
857265	species	1433987	Amantichitinum ursilacus
1433987	genus	481	Amantichitinum
1904945	species	2618759	Mycobacteroides sp. CBMA 326
2618759	no rank	670516	unclassified Mycobacteroides
2606613	species	2636767	Mycolicibacterium sp. CBMA 311
2675524	species	2642494	Mycobacterium sp. DL592
2675523	species	2642494	Mycobacterium sp. DL440
2736928	species	2636767	Mycolicibacterium sp. CECT 8761
2750814	species	2618759	Mycobacteroides sp. LB1
2735882	species	2642494	Mycobacterium sp. AZCC_0083
2663822	species	2642494	Mycobacterium sp. OAS707
2663818	species	2642494	Mycobacterium sp. OAE906
2792082	species	2636767	Mycolicibacterium sp. S20
2761578	species	2636767	Mycolicibacterium sp. LJ126
1882219	species	2642494	Mycobacterium sp. PO1
2810297	species	2636767	Mycolicibacterium sp. S2-37
2755560	species	2636767	Mycolicibacterium sp. TY66
2816243	species	2636767	Mycobacterium sp. SM1
2835306	species	2642494	Mycobacterium sp. M1
171292	species	97818	uncultured Mycobacterium sp.
97818	no rank	1763	environmental samples
2057184	species	2642494	Mycobacterium sp. 3519A
1834135	species	2642494	Mycobacterium sp. E2497
2654950	species	2642494	Mycobacterium sp. Marseille-P9652
257460	species	257459	uncultured Mycobacteriaceae bacterium
257459	no rank	1762	environmental samples
886343	species	1763	Mycobacterium spongiae
1520670	species	670516	[Mycobacterium] stephanolepidis
470076	species	2249310	Mycobacterium stomatepiae
1908205	species	1763	Mycobacterium syngnathidarum
57001	species	56999	Amaricoccus macauensis
56999	genus	31989	Amaricoccus
1787	species	1763	Mycobacterium szulgai
1788	species	1073531	Mycolicibacter terrae
1841859	species	1763	Mycobacterium terramassiliense
1797	species	1866885	Mycolicibacterium thermoresistibile
44467	species	1763	Mycobacterium tilburgii
39695	species	1866885	Mycolicibacterium tokaiense
47839	species	2249310	Mycobacterium triplex
1798	species	2126281	Mycolicibacillus trivialis
1773	species	77643	Mycobacterium tuberculosis
75922	species	1866885	Mycolicibacterium tusciae
1798284	species	33811	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_41_25
2589815	species	56999	Amaricoccus solimangrovi
2162698	species	1763	Mycobacterium uberis
1810	species	1866885	Mycolicibacterium vaccae
110539	species	1866885	Mycolicibacterium vanbaalenii
1719132	species	1763	Mycobacterium vicinigordonae
547163	species	1763	Mycobacterium vulneris
59750	species	1866885	Mycolicibacterium wolinskyi
1789	species	1763	Mycobacterium xenopi
1636188	species	379	Rhizobium azooxidifex
28320	species	13159	Mycoplana dimorpha
13159	genus	118882	Mycoplana
35806	species	34008	Rhodovulum sulfidophilum
2746702	species	379	Rhizobium rhizolycopersici
2769313	species	2613769	Rhizobium sp. ARZ01
908946	species	379	Rhizobium subbaraonis
2102	species	656088	Mycoplasma mycoides
656088	species group	2093	Mycoplasma mycoides group
2095	species	656088	Mycoplasma capricolum
1179777	species	656088	Mycoplasma feriruminatoris
2113	species	2767358	Mycoplasma californicum
114882	species	2093	Mycoplasma elephantis
2118	species	2093	Mycoplasma mobile
2219044	species	58840	Rhodobacteraceae bacterium DSL-40
1937190	species	2093	Mycoplasma marinum
1937191	species	2093	Mycoplasma todarodis
2105	species	656088	Mycoplasma leachii
2698225	species	2093	Candidatus Mycoplasma liparidae
2123	species	2093	Mycoplasma putrefaciens
1664275	species	2683645	Mycoplasma sp. HU2014
51365	species	2093	Mycoplasma yeatsii
1872485	species	2633320	Amaricoccus sp.
2633320	no rank	56999	unclassified Amaricoccus
78580	species	2093	Mycoplasma alvi
273136	species	2093	Mycoplasma amphoriforme
2096	species	2093	Mycoplasma gallisepticum
2097	species	2093	Mycoplasma genitalium
29560	species	2093	Mycoplasma imitans
2122	species	2093	Mycoplasma pirum
2104	species	2093	Mycoplasma pneumoniae
33924	species	2093	Mycoplasma testudinis
1612150	species	2093	Mycoplasma tullyi
47687	species	2767358	Mycoplasma alligatoris
171279	species	2767358	Mycoplasma anatis
519450	species	2093	Mycoplasma anserisalpingitidis
29553	species	2767358	Mycoplasma bovirhinis
171280	species	2093	Mycoplasma buteonis
29555	species	2767358	Mycoplasma canis
171281	species	2767358	Mycoplasma citelli
171282	species	2767358	Mycoplasma columborale
171283	species	2767358	Mycoplasma cricetuli
50052	species	2093	Mycoplasma crocodyli
171284	species	2767358	Mycoplasma cynos
53558	species	2767358	Mycoplasma edwardii
33923	species	2767358	Mycoplasma felis
2110	species	2767358	Mycoplasma agalactiae
29556	species	2767358	Mycoplasma gallinaceum
76629	species	2767358	Mycoplasma gallopavonis
171285	species	2767358	Mycoplasma glycophilum
36742	species	2093	Mycoplasma leonicaptivi
171289	species	2767358	Mycoplasma mustelae
353852	species	2093	Mycoplasma nasistruthionis
48003	species	2767358	Mycoplasma pullorum
2683967	species	2683645	Mycoplasma sp. NEAQ87857
2742195	species	2683645	Mycoplasma sp. OR1901
640330	species	2683645	Mycoplasma sp. Pen4
2813825	species	2683645	Mycoplasma sp. CSL10166
39047	species	2767358	Mycoplasma sturni
2109	species	2767358	Mycoplasma synoviae
171291	species	2767358	Mycoplasma verecundum
2840443	species	2840440	Amazonocrinis nigriterrae
2840440	genus	1162	Amazonocrinis
33922	species	2767358	Mycoplasma agassizii
2112	species	2767358	Mycoplasma bovigenitalium
28903	species	2767358	Mycoplasma bovis
2107	species	2767358	Mycoplasma pulmonis
244584	species	2093	Mycoplasma testudineum
55603	species	2767358	Mycoplasma caviae
114881	species	2767358	Mycoplasma columbinum
2005458	species	2593658	Nostoc sp. NIES-4103
114880	species	2767358	Mycoplasma columbinasale
35768	species	2767358	Mycoplasma felifaucium
2115	species	2767358	Mycoplasma fermentans
29557	species	2767358	Mycoplasma gallinarum
76630	species	2767358	Mycoplasma iners
114884	species	2767358	Mycoplasma lipofaciens
114885	species	2767358	Mycoplasma maculosum
29561	species	2767358	Mycoplasma meleagridis
458208	species	2767358	Mycoplasma mucosicanis
114886	species	2767358	Mycoplasma opalescens
2814655	species	2593658	Nostoc sp. UHCC 0702
142650	species	2767358	Mycoplasma phocirhinis
55604	species	2767358	Mycoplasma primatum
36744	species	2093	Mycoplasma simbae
2848007	species	2683645	Mycoplasma sp. ES3225-GEN-MYC
547987	species	2683645	Mycoplasma sp. Zaradi2
754514	species	2683645	Mycoplasma sp. Mirounga ES2805-ORL
398174	species	2093	Mycoplasma zalophidermidis
2651157	species	2056239	Myxacorys almedinensis
2056239	genus	1890438	Myxacorys
2709663	species	224458	Pyxidicoccus caerfyrddinensis
224458	genus	31	Pyxidicoccus
2745200	species	2648731	Myxococcus sp. AM011
1798278	species	33811	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_38_11
2506947	species	49928	bacterium AMD01
394095	species	224458	Pyxidicoccus fallax
33	species	32	Myxococcus fulvus
1297742	species	32	Myxococcus hansupus
2562795	species	2648731	Myxococcus sp. AB025A
2741516	species	2648731	Myxococcus sp. CA033
2745138	species	2648731	Myxococcus sp. AM010
2801917	species	2638500	Comamonas sp. JC664
2813577	species	2648731	Myxococcus sp. SCHIC003
2813578	species	2629105	Pyxidicoccus sp. SCPEA002
2629105	no rank	224458	unclassified Pyxidicoccus
31971	species	2749846	Amedibacillus dolichus
2749846	genus	128827	Amedibacillus
83455	species	32	Myxococcus stipitatus
2709662	species	224458	Pyxidicoccus trucidator
83456	species	32	Myxococcus virescens
34	species	32	Myxococcus xanthus
1541065	species	2626783	Myxosarcina sp. GI1
2626783	no rank	52605	unclassified Myxosarcina
52605	genus	1890500	Myxosarcina
1911684	species	713063	Tenericutes bacterium MO-XQ
1911683	species	713063	Tenericutes bacterium MZ-XQ
2735436	species	1898208	Acholeplasmataceae bacterium Mahy22
2173173	species	1029631	Amnibacterium flavum
1029631	genus	85023	Amnibacterium
2565933	species	1434022	Naasia lichenicola
1434022	genus	85023	Naasia
2817380	species	2632115	Naasia sp. SYSU D00057
2632115	no rank	1434022	unclassified Naasia
2817379	species	2632115	Naasia sp. SYSU D00948
2816997	species	2816995	Cesiribacteraceae bacterium YIM B00369
2816995	no rank	2762276	unclassified Cesiribacteraceae
1265690	species	1265689	Nafulsella turpanensis
1265689	genus	2762276	Nafulsella
2756137	species	2821830	Candidatus Naiadarchaeales archaeon SRR2090153.bin1042
2821830	no rank	2821825	unclassified Candidatus Naiadarchaeales
2821825	order	2821823	Candidatus Naiadarchaeales
2821823	class	2821822	Candidatus Undinarchaeia
2821822	phylum	1783276	Candidatus Undinarchaeota
2382229	species	271174	Bacteroidetes/Chlorobi group bacterium Naka2016
2382228	species	271174	Bacteroidetes/Chlorobi group bacterium MS-B_bin-24
1656892	species	53460	Nakamurella aerolata
53460	genus	85031	Nakamurella
85031	family	1643684	Nakamurellaceae
1643684	order	1760	Nakamurellales
442969	species	442968	Ameyamaea chiangmaiensis
442968	genus	433	Ameyamaea
2164074	species	53460	Nakamurella deserti
1748367	species	53460	Nakamurella endophytica
2576308	species	53460	Nakamurella flava
363630	species	53460	Nakamurella flavida
459515	species	53460	Nakamurella lactea
53461	species	53460	Nakamurella multipartita
1090615	species	53460	Nakamurella panacisegetis
1645681	species	53460	Nakamurella silvestris
1902245	species	2618968	Nakamurella sp. s14-144
2618968	no rank	53460	unclassified Nakamurella
2665158	species	2618968	Nakamurella sp. YIM 132087
2762325	species	2618968	Nakamurella sp. PAMC28650
2803911	species	2618968	Nakamurella sp. YIM 132084
1869182	species	2618968	Nakamurella sp.
54	species	53	Nannocystis exedens
160232	species	193568	Nanoarchaeum equitans
193568	genus	1890941	Nanoarchaeum
1890941	family	1890940	Nanoarchaeaceae
1951595	species	1284678	Clostridiales bacterium UBA5460
1940235	species	2303498	Candidatus Nanoclepta minutus
2303498	genus	1294121	Candidatus Nanoclepta
1294121	no rank	192989	Nanoarchaeota incertae sedis
2171992	species	2171991	Candidatus Nanogingivalis gingivitcus
2171991	genus	2171990	Candidatus Nanogingivalis
2171990	family	2171984	Candidatus Nanogingivalaceae
2171984	order	2171982	Candidatus Nanogingivales
2171982	class	95818	Candidatus Nanosyncoccalia
2725942	species	2725941	Candidatus Nanogingivalaceae bacterium
2725941	no rank	2171990	unclassified Candidatus Nanogingivalaceae
2565781	species	2856051	Candidatus Nanohalobium constans
2856051	genus	2856054	Candidatus Nanohalobium
2856054	family	2856053	Candidatus Nanohalobiaceae
2856053	order	2856052	Candidatus Nanohalobiales
2856052	class	1462430	Candidatus Nanohalobia
1737403	species	1072680	Nanohaloarchaea archaeon SG9
1047018	species	910038	Aminicenantes bacterium SCGC AAA252-F08
1884916	species	2039639	Candidatus Nanopelagicus abundans
2039639	genus	2162846	Candidatus Nanopelagicus
1884915	species	2039639	Candidatus Nanopelagicus hibericus
1884634	species	2039639	Candidatus Nanopelagicus limnes
932036	species	52018	actinobacterium SCGC AAA028-A23
938557	species	52018	actinobacterium SCGC AAA278-I18
932040	species	52018	actinobacterium SCGC AAA027-J17
2175601	species	2647180	Candidatus Planktophila sp.
2647180	no rank	622681	unclassified Candidatus Planktophila
622681	genus	2162846	Candidatus Planktophila
81425	species	872	Desulfovibrio aminophilus
2518620	species	2628896	Candidatus Nanopelagicus sp.
2628896	no rank	2039639	unclassified Candidatus Nanopelagicus
2171989	species	2171988	Candidatus Nanoperiomorbus periodonticus
2171988	genus	2171987	Candidatus Nanoperiomorbus
2171987	family	2171983	Candidatus Nanoperiomorbaceae
2171983	order	2171981	Candidatus Nanoperiomorbales
2171981	class	95818	Candidatus Nanoperiomorbia
1953314	species	1895827	Candidatus Saccharibacteria bacterium UBA1103
2080739	species	95818	Candidatus Saccharibacteria genomosp. TM7-H1
1577684	species	1890407	Candidatus Nanopusillus acidilobi
1798275	species	33811	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_36_30
290732	species	290731	Aminiphilus circumscriptus
290731	genus	649777	Aminiphilus
1294122	species	1996557	Candidatus Nanobsidianus stetteri
1996557	genus	1890942	Candidatus Nanobsidianus
889962	species	2633118	Candidatus Nanosalinarum sp. J07AB56
2633118	no rank	1051667	unclassified Candidatus Nanosalinarum
1051667	genus	1051663	Candidatus Nanosalinarum
889948	species	2619730	Candidatus Nanosalina sp. J07AB43
2619730	no rank	1051666	unclassified Candidatus Nanosalina
1051666	genus	1051663	Candidatus Nanosalina
2093824	species	2093823	Candidatus Nanosynbacter lyticus
2093823	genus	2093822	Candidatus Nanosynbacter
2093822	family	2093819	Candidatus Nanosynbacteraceae
2093819	order	2093818	Candidatus Nanosynbacterales
2093818	class	95818	Candidatus Saccharimonia
1953364	species	1895827	Candidatus Saccharibacteria bacterium UBA6209
713059	species	1895827	Candidatus Saccharibacteria bacterium oral taxon 488
2572088	species	1895827	Candidatus Saccharibacteria bacterium oral taxon 957
713054	species	95818	TM7 phylum sp. oral taxon 352
1952917	species	1005739	Synergistaceae bacterium UBA5551
2725945	species	2725944	Candidatus Nanosynbacter sp.
2725944	no rank	2093823	unclassified Candidatus Nanosynbacter
33953	species	1485	Clostridium aminobutyricum
433296	species	2060094	Aminipila butyrica
2060094	genus	543314	Aminipila
2171997	species	2171995	Candidatus Nanosyncoccus alces
2171995	genus	2171994	Candidatus Nanosyncoccus
2171994	family	2171993	Candidatus Nanosyncoccacae
2171993	order	2171982	Candidatus Nanosyncoccales
2171996	species	2171995	Candidatus Nanosyncoccus nanoralicus
1953315	species	1895827	Candidatus Saccharibacteria bacterium UBA1235
1953318	species	1895827	Candidatus Saccharibacteria bacterium UBA1788
1953331	species	1895827	Candidatus Saccharibacteria bacterium UBA2866
1953334	species	1895827	Candidatus Saccharibacteria bacterium UBA3218
1953338	species	1895827	Candidatus Saccharibacteria bacterium UBA3749
1953339	species	1895827	Candidatus Saccharibacteria bacterium UBA3829
713053	species	95818	TM7 phylum sp. oral taxon 351
2507160	species	2623050	Aminipila sp. JN-18
2623050	no rank	2060094	unclassified Aminipila
2697030	species	2060094	Aminipila terrae
1952918	species	1005739	Synergistaceae bacterium UBA5555
1798280	species	33811	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_39_24
1872489	species	2630505	Aminivibrio sp.
2630505	no rank	1427172	unclassified Aminivibrio
1427172	genus	649777	Aminivibrio
2735891	species	2644704	Aminobacter sp. DSM 101952
2644704	no rank	31988	unclassified Aminobacter
31988	genus	69277	Aminobacter
83263	species	31988	Aminobacter aminovorans
1035067	species	31988	Aminobacter anthyllidis
376165	species	2839828	Aminobacter carboxidus
2839828	species group	31988	Aminobacter carboxidus group
88274	species	122706	delta proteobacterium NaphS2
1971485	species	204619	Candidatus Nardonella dryophthoridicola
204619	genus	118884	Candidatus Nardonella
1972134	species	204619	endosymbiont of Sipalinus gigas
1971488	species	204619	endosymbiont of Pachyrhynchus infernalis
650377	species	33811	endosymbiont of Euscepes postfasciatus
759412	species	375928	Natranaerobius trueperi
375928	genus	485255	Natranaerobius
485255	family	485256	Natranaerobiaceae
485256	order	186801	Natranaerobiales
375929	species	375928	Natranaerobius thermophilus
680378	species	1434023	Natranaerovirga hydrolytica
1434023	genus	538999	Natranaerovirga
682400	species	1434023	Natranaerovirga pectinivora
745377	species	2765402	Natrarchaeobaculum aegyptiacum
2765402	genus	1644061	Natrarchaeobaculum
1729458	species	1679063	Natrialbaceae archaeon B1-Br10_E2g2
1679063	no rank	1644061	unclassified Natrialbaceae
1729459	species	1679063	Natrialbaceae archaeon B1-Br10_E2g27
2044521	species	2765402	Natrarchaeobaculum sulfurireducens
1679083	species	2501796	Natrarchaeobius chitinivorans
2501796	genus	1644061	Natrarchaeobius
81468	species	81466	Aminobacterium colombiense
81466	genus	649777	Aminobacterium
1679091	species	2501796	Natrarchaeobius halalkaliphilus
2448032	species	63742	Natrialba swarupiae
63742	genus	1644061	Natrialba
129789	species	63742	Natrialba aegyptia
64602	species	63742	Natrialba asiatica
68911	species	63742	Natrialba chahannaoensis
123783	species	63742	Natrialba hulunbeirensis
13769	species	63742	Natrialba magadii
1869245	species	2620651	Natrialba sp. SSL1
2620651	no rank	63742	unclassified Natrialba
160846	species	63742	Natrialba taiwanensis
549003	species	1150774	Natribacillus halophilus
1150774	genus	186817	Natribacillus
1946036	species	2685012	Aminobacterium sp. UBA5514
2685012	no rank	81466	unclassified Aminobacterium
222984	species	88723	Natrinema altunense
88723	genus	1644061	Natrinema
370324	species	121871	Haloterrigena longa
406552	species	2622230	Natrinema sp. J7-2
2622230	no rank	88723	unclassified Natrinema
392421	species	121871	Haloterrigena hispanica
370323	species	121871	Haloterrigena limicola
1416969	species	121871	Haloterrigena mahii
69527	species	88723	Natrinema pallidum
69525	species	88723	Natrinema pellirubrum
301967	species	121871	Haloterrigena saccharevitans
1974022	species	33811	Gammaproteobacteria bacterium CG_4_9_14_3_um_filter_38_9
1872491	species	2685012	Aminobacterium sp.
1186196	species	88723	Natrinema salaciae
1202768	species	387342	Halopiger salifodinae
1608465	species	2622230	Natrinema sp. CBA1119
2552943	species	2631942	Haloterrigena sp. H1
1699371	species	2631942	Haloterrigena sp. YPL8
1710539	species	2622230	Natrinema sp. YPL30
121872	species	121871	Haloterrigena thermotolerans
88724	species	88723	Natrinema versiforme
426128	species	89958	Natronincola peptidivorans
374606	species	2644704	Aminobacter sp. MSH1
393762	species	89958	Natronincola ferrireducens
558529	species	926359	Natronoarchaeum philippinense
926359	genus	2236	Natronoarchaeum
2784880	species	38063	Halobacteriales archaeon AArc-S
44930	species	2256	Natronobacterium gregoryi
2256	genus	1644061	Natronobacterium
1095778	species	2256	Natronobacterium texcoconense
44470	species	29287	Natronococcus amylolyticus
29287	genus	1644061	Natronococcus
1961921	species	2623058	Natronococcus sp. JC468
2623058	no rank	29287	unclassified Natronococcus
29288	species	29287	Natronococcus occultus
35747	species	2623058	Natronococcus sp.
2055836	species	2623058	Natronococcus sp. LS1_42
1116369	species	2614931	Hoeflea sp. 108
682526	species	1434024	Natronoflexus pectinivorans
1434024	genus	558415	Natronoflexus
889453	species	1193324	Alkalitalea saponilacus
1193324	genus	558415	Alkalitalea
2811108	species	2838311	Natronoglycomyces albus
2838311	genus	85034	Natronoglycomyces
253108	species	253106	Natronolimnobius baerhuensis
253106	genus	1644061	Natronolimnobius
1679093	species	2636411	Natronolimnobius sp. AArcel1
2636411	no rank	253106	unclassified Natronolimnobius
253107	species	2765403	Natronolimnohabitans innermongolicus
2765403	genus	1644061	Natronolimnohabitans
1046043	species	63743	Natronomonas gomsonensis
2747817	species	63743	Natronomonas halophila
416273	species	63743	Natronomonas moolapensis
1660109	species	325217	Mesorhizobium sp. SCN 65-20
2257	species	63743	Natronomonas pharaonis
1710540	species	63743	Natronomonas salina
2217661	species	63743	Natronomonas salsuginis
1919175	species	38063	Halobacteriales archaeon QS_4_69_225
1919171	species	38063	Halobacteriales archaeon QS_1_69_70
1919150	species	38063	Halobacteriales archaeon QH_10_70_21
1919161	species	38063	Halobacteriales archaeon QH_7_69_31
1919199	species	38063	Halobacteriales archaeon SW_5_68_122
1919192	species	38063	Halobacteriales archaeon QS_9_68_42
1919188	species	38063	Halobacteriales archaeon QS_8_69_73
2135737	species	2644704	Aminobacter sp. AP02
1919193	species	38063	Halobacteriales archaeon QS_9_70_65
2184060	species	2634096	Natronomonas sp.
2497615	species	2144190	Haloarculaceae archaeon
2668070	species	2634096	Natronomonas sp. CBA1123
2750669	species	2634096	Natronomonas sp. LN261
2767425	species	2619575	Tianweitania sp. Rool2
348826	species	134813	Natronorubrum aibiense
134813	genus	1644061	Natronorubrum
61858	species	134813	Natronorubrum bangense
588898	species	121871	Haloterrigena daqingensis
2691917	species	134813	Natronorubrum halalkaliphilum
640943	species	134813	Natronorubrum sediminis
1702106	species	69483	Halobacteriaceae archaeon SHR37
388259	species	134813	Natronorubrum sulfidifaciens
1095776	species	134813	Natronorubrum texcoconense
81412	species	81411	Aminomonas paucivorans
81411	genus	649777	Aminomonas
308853	species	134813	Natronorubrum thiooxidans
63128	species	134813	Natronorubrum tibetense
2759953	species	2562805	Natronospirillum operosum
2562805	genus	2813859	Natronospirillum
2813859	family	135619	Natronospirillaceae
1347891	species	1294511	Naumannella cuiyingiana
993414	species	1294511	Naumannella halotolerans
244787	species	191291	Nautilia profundicola
191291	genus	224467	Nautilia
2579250	species	2632186	Nautilia sp. PV-1
2632186	no rank	191291	unclassified Nautilia
1951378	species	83496	Alcaligenaceae bacterium UBA971
42838	species	42837	Ammonifex degensii
42837	genus	42857	Ammonifex
2707330	species	2648553	Orrella sp. NBD-18
2648553	no rank	1921582	unclassified Orrella
1921582	genus	506	Orrella
444093	species	42837	Ammonifex thiophilus
1971632	species	37452	Bacteroidetes bacterium 4572_117
1971636	species	1046950	candidate division KSB1 bacterium 4572_119
1971637	species	47469	Rickettsiaceae bacterium 4572_127
1971626	species	231684	Desulfobacteraceae bacterium 4572_19
1972445	species	231684	Desulfobacteraceae bacterium 4572_89
861532	species	66862	Ammoniphilus resinae
66862	genus	85151	Ammoniphilus
85151	no rank	186822	Aneurinibacillus group
1581705	species	2617518	Micromonospora sp. NBRC 107566
1410626	species	186928	Lachnospiraceae bacterium NC2004
2851010	species	2621730	Leucobacter sp. NC76-1
1970503	species	451208	Caulobacterales bacterium 32-69-10
1970548	species	41292	Rhizobiales bacterium 24-66-13
1970549	species	41292	Rhizobiales bacterium 32-66-11
66863	species	66862	Ammoniphilus oxalaticus
1980940	species	49928	bacterium Unc6
1871025	species	1930845	Ndongobacter massiliensis
1930845	genus	33974	Ndongobacter
2820291	species	114072	Streptosporangiaceae bacterium NEAU-GS5
1400001	species	908284	Necropsobacter massiliensis
908284	genus	712	Necropsobacter
1461579	species	724	Haemophilus massiliensis
908285	species	908284	Necropsobacter rosorum
2164132	species	2649341	Negadavirga sp. SW125
2649341	no rank	1822461	unclassified Negadavirga
1822461	genus	563798	Negadavirga
595671	species	1029631	Amnibacterium kyonggiense
1702287	species	909928	Negativicoccus massiliensis
909928	genus	31977	Negativicoccus
620903	species	909928	Negativicoccus succinicivorans
508461	species	1434025	Neiella marina
1434025	genus	256005	Neiella
2306585	species	1029631	Amnibacterium setariae
2771431	species	2637947	Neiella sp. HB171785
2637947	no rank	1434025	unclassified Neiella
492	species	482	Neisseria animalis
326522	species	482	Neisseria animaloris
1470200	species	482	Neisseria arctica
267212	species	482	Neisseria bacilliformis
1906581	species	482	Neisseria bergeri
2666100	species	482	Neisseria brasiliensis
493	species	482	Neisseria canis
1056807	species	212742	Morococcus cerebrosus
212742	genus	481	Morococcus
1853278	species	482	Neisseria chenwenguii
2479858	species	2715289	Amniculibacterium aquaticum
2715289	genus	49546	Amniculibacterium
483	species	482	Neisseria cinerea
494	species	334108	Bergeriella denitrificans
334108	genus	481	Bergeriella
194197	species	482	Neisseria dentiae
1931275	species	482	Neisseria dumasiana
495	species	482	Neisseria elongata
484	species	482	Neisseria flavescens
1739301	species	2623750	Neisseria sp. HMSC061E12
2623750	no rank	482	unclassified Neisseria
485	species	482	Neisseria gonorrhoeae
90242	species	482	Neisseria iguanae
486	species	482	Neisseria lactamica
496	species	482	Neisseria macacae
487	species	482	Neisseria meningitidis
488	species	482	Neisseria mucosa
1815583	species	482	Neisseria musculi
28449	species	482	Neisseria subflava
