13399	1977087	2
134	1913989	1
1340	1978231	1
13400	2049431	1
13401	2093808	1
13402	1883427	3
13403	2093808	1
13404	1898111	2
13405	1898111	1
13406	2315156	1
13407	2315156	2
13408	1869227	2
13409	2315156	1
1341	1978231	1
13410	2497621	1
13411	2794344	1
13412	1640512	1
13413	2080451	1
13414	2026768	1
13415	1640508	1
13416	1640515	1
13417	1879010	1
13418	1640513	1
13419	1640516	1
1342	1978231	1
13420	1842517	1
13421	2032687	1
13422	1640509	1
13423	2053607	2
13424	2053607	1
13425	1640514	1
13426	1947826	1
13427	37628	1
13428	37628	1
13429	37628	1
1343	1978231	1
13430	2026736	1
13431	2026736	1
13432	2855610	1
13433	2093793	1
13434	2093794	1
13435	2026798	3
13436	2026798	3
13437	2026798	1
13438	2026798	2
13439	2026798	3
1344	1978231	1
13440	2026798	3
13441	2026798	1
13442	2093793	1
13443	2093811	1
13444	2044939	1
13445	2044939	4
13446	2044939	1
13447	2093808	4
13448	2093808	1
13449	2093808	2
1345	1978231	1
13450	2093808	6
13451	2093811	1
13452	2026734	2
13453	2026734	1
13454	2026731	1
13455	2077140	1
13456	2026803	1
13457	2026809	1
13458	2030810	4
13459	2026724	1
1346	1978231	1
13460	2026724	1
13461	2026724	1
13462	2026724	1
13463	1879010	1
13464	1879010	1
13465	1879010	1
13466	1879010	1
13467	1879010	1
13468	1879010	1
13469	1910925	2
1347	1978231	4
13470	2030806	1
13471	2571175	1
13472	1121252	1
13473	2736641	1
13474	2579976	1
13475	1884992	1
13476	2546344	1
13477	2086582	1
13478	1796618	1
13479	1673428	2
1348	1978231	1
13480	2604158	1
13481	32016	1
13482	2009266	1
13483	2841591	1
13484	2497683	1
13485	164546	10
13486	68895	3
13487	1312922	1
13488	68895	1
13489	151783	3
1349	1978231	1
13490	2608999	1
13491	82541	5
13492	82541	2
13493	82541	1
13494	2666307	1
13495	1389192	1
13496	119219	13
13497	1796606	1
13498	106590	10
13499	106590	1
135	1913989	2
1350	1978231	1
13500	106590	1
13501	106590	1
13502	1040979	3
13503	221992	1
13504	96344	5
13505	2546443	1
13506	82633	2
13507	82633	1
13508	82633	1
13509	82633	1
1351	1978231	1
13510	329	1
13511	248026	2
13512	942865	5
13513	1217718	1
13514	1080187	1
13515	2821358	1
13516	1539142	1
13517	1470558	1
13518	1538095	1
13519	1774745	1
1352	1978231	1
13520	2027911	1
13521	1001822	1
13522	2502199	1
13523	1873897	2
13524	2821357	1
13525	2839983	1
13526	1873897	1
13527	1855315	1
13528	1761899	1
13529	164546	9
1353	1978231	1
13530	164546	14
13531	164546	6
13532	164546	2
13533	1462994	1
13534	395387	1
13535	2036	3
13536	2035	22
13537	2035	7
13538	2035	1
13539	1779862	1
1354	1978231	1
13540	2035	4
13541	150122	1
13542	33881	3
13543	33881	1
13544	465820	2
13545	69373	2
13546	1279028	1
13547	69373	1
13548	69373	1
13549	95614	1
1355	1978231	2
13550	1561023	1
13551	1736311	1
13552	2175648	1
13553	1898738	1
13554	2744254	1
13555	1855316	1
13556	1898731	1
13557	1898737	1
13558	1898743	1
13559	1898736	1
1356	1978231	1
13560	2033654	1
13561	2175662	1
13562	2175652	1
13563	2175645	1
13564	2175646	1
13565	2175647	1
13566	2175666	1
13567	2485179	1
13568	2175670	1
13569	2175650	1
1357	1891241	1
13570	2175659	1
13571	2485173	1
13572	1575	1
13573	2485181	1
13574	2806573	1
13575	1793722	1
13576	2783817	1
13577	2783815	1
13578	2783814	1
13579	123312	1
1358	1953112	1
13580	2795488	1
13581	2819145	1
13582	2841594	1
13583	1793722	1
13584	1502773	1
13585	230310	1
13586	86182	2
13587	1888168	1
13588	1888168	1
13589	326294	4
1359	437	4
13590	326294	2
13591	326294	3
13592	2529852	1
13593	230752	2
13594	1747	302
13595	33010	21
13596	33011	4
13597	1050843	6
13598	1574624	4
13599	2605781	1
136	1803496	1
1360	28049	2
13600	2161818	1
13601	1797224	1
13602	1979207	1
13603	2510335	1
13604	91750	1
13605	1869212	1
13606	2035813	1
13607	1898104	2
13608	1898104	5
13609	2770548	1
1361	78229	1
13610	2054282	1
13611	2099690	1
13612	2747814	1
13613	102235	1
13614	102235	1
13615	2025606	1
13616	2773159	1
13617	2692793	1
13618	1353147	1
13619	2775534	1
1362	80867	18
13620	1211	1
13621	2304190	1
13622	44824	1
13623	59930	1
13624	543815	1
13625	1496688	1
13626	1221595	1
13627	2164130	1
13628	1353136	1
13629	2775555	1
1363	80868	2
13630	2775554	1
13631	2815602	1
13632	2815603	1
13633	1211	6
13634	1211	2
13635	1211	3
13636	1211	1
13637	1211	2
13638	1665021	1
13639	1211	6
1364	80869	11
13640	1211	4
13641	1211	3
13642	395961	1
13643	2052317	1
13644	2052317	1
13645	2052317	1
13646	2052317	2
13647	2052317	1
13648	2052317	1
13649	2052317	3
1365	32040	1
13650	2052317	1
13651	2052317	1
13652	2052317	1
13653	2052317	1
13654	320787	1
13655	708087	1
13656	388280	1
13657	104	2
13658	2716263	1
13659	1350429	2
1366	862720	2
13660	2666137	1
13661	2666329	1
13662	2678657	1
13663	1966343	1
13664	1297121	2
13665	34068	3
13666	2024830	1
13667	1840472	1
13668	1840537	1
13669	1284675	1
1367	1110389	1
13670	1856280	1
13671	1856282	1
13672	1952229	1
13673	2030828	1
13674	2024830	2
13675	2024830	1
13676	2024830	2
13677	2024830	1
13678	2024830	1
13679	2024830	2
1368	1736280	1
13680	2024830	1
13681	2497613	1
13682	2094027	2
13683	2094027	1
13684	2699202	1
13685	1869227	1
13686	293400	1
13687	293400	3
13688	2005457	1
13689	2692794	1
1369	1951608	1
13690	142864	1
13691	1678131	1
13692	1802014	1
13693	2015560	1
13694	1904441	1
13695	1948890	1
13696	2811411	1
13697	1677858	1
13698	2219059	1
13699	2056700	2
137	1883427	1
1370	187868	1
13700	2774191	6
13701	2610891	1
13702	83449	1
13703	43	1
13704	43	1
13705	1742359	2
13706	1602942	1
13707	762947	1
13708	1399	11
13709	1399	1
1371	1177982	1
13710	1399	4
13711	1459	1
13712	859144	2
13713	859144	1
13714	549687	2
13715	859143	1
13716	1871011	1
13717	665099	1
13718	665099	1
13719	665099	5
1372	553814	4
13720	1399	1
13721	1742358	2
13722	1637975	1
13723	935836	1
13724	1720553	1
13725	1920424	1
13726	2021695	1
13727	2575830	1
13728	2762240	1
13729	2802176	1
1373	343013	2
13730	2833586	1
13731	2819168	1
13732	1895002	1
13733	2601575	1
13734	2066024	1
13735	29530	1
13736	985	2
13737	2320120	1
13738	1972561	2
13739	2709798	1
1374	1660161	1
13740	2682776	2
13741	2321402	1
13742	2321402	1
13743	2320119	1
13744	2321402	1
13745	1883427	1
13746	1208365	1
13747	1948152	1
13748	648174	1
13749	648174	1
1375	2714923	1
13750	648174	3
13751	2030880	1
13752	2030880	1
13753	2030880	2
13754	648174	1
13755	648174	1
13756	648174	1
13757	648174	1
13758	648174	1
13759	648174	1
1376	1872122	3
13760	648174	1
13761	648174	1
13762	648174	1
13763	648174	1
13764	648174	4
13765	648174	1
13766	648174	3
13767	648174	1
13768	648174	1
13769	648174	2
1377	2035204	1
13770	648174	1
13771	648174	1
13772	1817859	1
13773	1817860	1
13774	2026760	3
13775	2026760	1
13776	2026760	1
13777	2749268	1
13778	857335	4
13779	1952835	1
1378	47920	1
13780	2067453	1
13781	1977087	1
13782	35754	1
13783	685454	1
13784	1424081	1
13785	572036	1
13786	1122943	1
13787	990371	1
13788	2705549	1
13789	1970581	1
1379	47920	1
13790	1411316	1
13791	1898104	1
13792	2805397	1
13793	212696	1
13794	2030810	1
13795	471499	1
13796	2851135	1
13797	1920419	1
13798	1201290	1
13799	1353530	1
138	1883427	2
1380	47920	1
13800	1201288	1
13801	1860085	1
13802	1961377	1
13803	2020862	1
13804	2067553	1
13805	2109558	1
13806	2032646	1
13807	1891229	1
13808	1891229	1
13809	1891229	1
1381	364317	1
13810	1823759	1
13811	459	1
13812	1913989	1
13813	1616788	1
13814	2675457	1
13815	400948	1
13816	2675457	1
13817	500465	1
13818	197162	1
13819	1603606	1
1382	512030	1
13820	1035120	1
13821	2026735	1
13822	2565273	1
13823	111831	1
13824	1450156	2
13825	2384	1
13826	2384	1
13827	1473580	1
13828	1006576	2
13829	51515	1
1383	1926868	1
13830	55583	2
13831	2070364	1
13832	2594474	1
13833	61435	11
13834	61435	6
13835	61435	26
13836	1217799	2
13837	1839801	1
13838	552810	1
13839	943347	1
1384	2004485	1
13840	1536648	2
13841	2163644	1
13842	521158	1
13843	1768108	2
13844	200253	1
13845	522487	1
13846	522488	1
13847	468913	1
13848	309886	1
13849	432329	1
1385	758826	2
13850	309888	1
13851	519440	1
13852	393059	1
13853	309889	1
13854	309887	1
13855	1665626	1
13856	401558	1
13857	392413	1
13858	392414	1
13859	310783	1
1386	592050	1
13860	2592048	1
13861	317577	4
13862	2528713	1
13863	249403	1
13864	68909	2
13865	502394	1
13866	57498	2
13867	309885	1
13868	662880	2
13869	223556	2
1387	592050	1
13870	2202254	1
13871	2054903	1
13872	1706855	1
13873	249408	1
13874	249408	1
13875	1141878	2
13876	1211322	4
13877	68910	1
13878	1476583	1
13879	394230	1
1388	1660086	1
13880	1737569	1
13881	55148	1
13882	1182568	1
13883	1299	8
13884	32062	1
13885	57497	3
13886	1309407	1
13887	856736	1
13888	1848197	1
13889	1867090	1
1389	1690268	2
13890	1837380	1
13891	1765963	1
13892	1540221	1
13893	1736338	1
13894	1704277	1
13895	2080419	1
13896	2136176	1
13897	2489213	1
13898	2568653	1
13899	2568654	1
139	1883427	3
1390	1736237	1
13900	2652443	1
13901	2651870	1
13902	2682977	1
13903	2518341	1
13904	47478	1
13905	47478	1
13906	47478	1
13907	47478	1
13908	2774531	1
13909	980427	19
1391	1736236	1
13910	105612	4
13911	1674896	1
13912	1811700	1
13913	1811701	1
13914	1948537	1
13915	1948550	1
13916	1948549	1
13917	1948546	1
13918	2660714	1
13919	2699756	1
1392	1736492	1
13920	34034	3
13921	1582364	1
13922	327095	1
13923	676200	1
13924	1095025	1
13925	1638980	1
13926	676202	1
13927	1536641	1
13928	431489	2
13929	431489	1
1393	1752204	1
13930	1043493	2
13931	1638982	3
13932	676199	1
13933	1638984	1
13934	1638981	1
13935	1638985	3
13936	577470	1
13937	1095026	1
13938	1638988	1
13939	1638987	1
1394	1813946	1
13940	1570340	1
13941	1570341	1
13942	1570342	1
13943	1570343	1
13944	1570344	1
13945	1570345	1
13946	1570346	1
13947	2050685	1
13948	2013649	1
13949	2050685	1
1395	1842533	1
13950	1638989	1
13951	63959	1
13952	2291815	1
13953	1841509	1
13954	2840445	1
13955	146817	2
13956	1917525	1
13957	311182	2
13958	1981880	1
13959	79604	2
1396	1913989	1
13960	79604	1
13961	1243910	1
13962	2591009	1
13963	1629404	5
13964	1629404	1
13965	1977087	1
13966	2016596	1
13967	2815343	1
13968	2795389	1
13969	118000	1
1397	2035203	1
13970	2053308	1
13971	2053308	1
13972	36740	3
13973	521392	1
13974	1630135	2
13975	322596	2
13976	1274	11
13977	1863	33
13978	1863	10
13979	203699	1
1398	2035202	1
13980	764842	1
13981	82801	2
13982	2810209	1
13983	2666298	1
13984	2248750	1
13985	1328930	1
13986	2812559	1
13987	2692796	1
13988	2282477	1
13989	2267837	1
1399	758826	1
13990	500615	1
13991	1650662	1
13992	109258	1
13993	35837	1
13994	2301220	1
13995	2049433	2
13996	2026735	1
13997	2049433	2
13998	2044940	2
13999	1977087	2
14	2026735	1
140	397288	1
1400	1736590	1
14000	1246637	1
14001	2006184	1
14002	2006184	1
14003	2006184	1
14004	2006184	1
14005	2006184	1
14006	2006184	4
14007	2006184	2
14008	2006184	1
14009	2006184	1
1401	2056863	1
14010	453230	1
14011	218208	2
14012	259354	1
14013	2794877	1
14014	2049433	1
14015	2044940	1
14016	2044940	1
14017	2841691	1
14018	90728	1
14019	1748965	1
1402	2135489	1
14020	340467	1
14021	340467	1
14022	1629708	1
14023	1961412	1
14024	2049433	1
14025	2724616	2
14026	2044940	1
14027	2724616	1
14028	1185843	1
14029	264641	1
1403	2135637	1
14030	1734395	1
14031	2044939	1
14032	142877	1
14033	51616	1
14034	36854	2
14035	233055	1
14036	49338	8
14037	49981	1
14038	1961473	1
14039	1940691	1
1404	2153365	1
14040	2026735	1
14041	1891241	1
14042	2013705	1
14043	1891241	1
14044	1898103	2
14045	2480090	1
14046	2072421	1
14047	1891241	1
14048	1898103	1
14049	1891241	1
1405	1872122	1
14050	1891241	1
14051	1898103	1
14052	1898103	1
14053	2072421	2
14054	2290	1
14055	2291	3
14056	2298	1
14057	2296	1
14058	2067988	1
14059	2292	1
1406	1943571	1
14060	2294	5
14061	2293	1
14062	2293	1
14063	2049433	1
14064	34031	1
14065	2593537	1
14066	1797910	1
14067	2026735	1
14068	2593537	1
14069	2049433	1
1407	2768445	1
14070	2593537	1
14071	2026735	1
14072	2593537	1
14073	2593537	13
14074	2593537	1
14075	1977087	1
14076	1977087	4
14077	1977087	4
14078	2044940	2
14079	28223	1
1408	1872122	1
14080	995050	1
14081	2841692	1
14082	622671	1
14083	2586642	1
14084	231447	1
14085	869814	1
14086	453220	1
14087	160661	1
14088	894	1
14089	894	1
1409	2723103	1
14090	894	1
14091	894	1
14092	2480839	1
14093	895	3
14094	2053307	1
14095	53332	1
14096	1909699	1
14097	1986146	2
14098	894	1
14099	34032	1
141	1898203	1
1410	1872122	1
14100	2053307	1
14101	1977087	1
14102	895	1
14103	895	1
14104	1977087	1
14105	895	1
14106	2053307	1
14107	2053307	1
14108	895	1
14109	2053307	1
1411	1872122	1
14110	77133	1
14111	77133	1
14112	2066021	1
14113	1977087	2
14114	1977087	4
14115	65555	1
14116	65555	1
14117	65555	1
14118	1348163	1
14119	897	4
1412	1913989	11
14120	1898651	1
14121	1629717	1
14122	873	3
14123	399548	1
14124	105483	1
14125	58138	1
14126	1285191	1
14127	2691037	2
14128	2100788	1
14129	1566	1
1413	2854791	1
14130	2714340	1
14131	2419843	1
14132	348840	1
14133	51195	1
14134	361111	1
14135	45663	1
14136	1879010	1
14137	41211	1
14138	1216062	1
14139	293256	1
1414	2854784	1
14140	1307759	1
14141	941449	1
14142	2073117	1
14143	2026724	1
14144	2073117	1
14145	2052143	10
14146	2052143	3
14147	2052143	3
14148	2052143	3
14149	231438	1
1415	80878	3
14150	2049433	1
14151	419481	2
14152	63561	2
14153	2773299	2
14154	52560	1
14155	899	1
14156	29503	1
14157	52561	1
14158	132132	1
14159	1961404	1
1416	379547	6
14160	2013745	1
14161	52017	1
14162	2026735	1
14163	2448050	1
14164	2448050	1
14165	2448050	1
14166	1977087	3
14167	2358	1
14168	2358	1
14169	1962951	1
1417	673860	1
14170	1962951	4
14171	1962951	3
14172	1962951	2
14173	1962951	4
14174	1962951	1
14175	1962951	1
14176	53245	1
14177	698827	1
14178	2099676	2
14179	2099676	1
1418	2060325	1
14180	2099676	1
14181	2099676	2
14182	66849	1
14183	1961560	1
14184	2109626	1
14185	1963255	1
14186	2448050	1
14187	1963255	1
14188	617001	1
14189	159290	1
1419	2060325	1
14190	617002	1
14191	1379281	1
14192	206665	1
14193	45657	1
14194	45655	1
14195	45656	1
14196	83661	1
14197	1935150	1
14198	1506	1
14199	2093368	1
142	1235790	1
1420	2597224	1
14200	231440	1
14201	2053307	1
14202	2569541	1
14203	2569540	1
14204	2653858	1
14205	1592317	1
14206	1506996	2
14207	1961554	1
14208	2053307	1
14209	153026	1
1421	2597223	1
14210	2502061	1
14211	91360	1
14212	1629713	1
14213	1869307	1
14214	1797913	1
14215	1961549	1
14216	2030813	1
14217	2026735	1
14218	2569543	1
14219	2569542	1
1422	1869227	2
14220	2053307	1
14221	2053307	1
14222	2099376	1
14223	1977087	1
14224	34034	5
14225	40414	1
14226	471827	2
14227	1948108	1
14228	332175	1
14229	2049433	1
1423	1879010	1
14230	2044940	1
14231	2044940	1
14232	2044940	2
14233	571177	1
14234	90730	2
14235	83564	2
14236	1961533	1
14237	1977087	1
14238	2027861	3
14239	2027861	1
1424	1646498	2
14240	947919	1
14241	39060	1
14242	610254	1
14243	35837	1
14244	53329	1
14245	1969834	1
14246	885581	1
14247	2018669	1
14248	569859	1
14249	329936	1
1425	1229165	1
14250	79209	1
14251	1563	1
14252	913865	1
14253	1487923	1
14254	1946414	1
14255	1617025	1
14256	1629714	1
14257	1734396	1
14258	1633135	1
14259	1888891	1
1426	2838415	1
14260	1969835	1
14261	1946409	1
14262	1946411	1
14263	157907	1
14264	157907	3
14265	2560027	1
14266	157907	1
14267	339862	1
14268	181663	1
14269	1968522	1
1427	2605383	2
14270	84980	1
14271	392842	1
14272	115781	1
14273	190898	1
14274	2049434	1
14275	2049434	1
14276	2049434	1
14277	2049434	1
14278	2049434	1
14279	2049434	1
1428	470	5404
14280	2049434	1
14281	2049434	1
14282	2049434	1
14283	2049434	1
14284	53343	1
14285	1397668	1
14286	1833852	1
14287	1838280	1
14288	412895	2
14289	1565	2
1429	470	1
14290	1383067	1
14291	74701	1
14292	59610	1
14293	1564	1
14294	265477	1
14295	341036	1
14296	2787620	1
14297	339722	1
14298	876	4
14299	876	2
143	1261634	1
1430	202950	12
14300	876	1
14301	876	1
14302	876	1
14303	167968	2
14304	2049043	2
14305	2838533	1
14306	58621	1
14307	2838534	1
14308	2838535	1
14309	2838536	1
1431	262668	4
14310	2696086	1
14311	2049043	2
14312	1961561	1
14313	901	4
14314	167968	2
14315	2605782	1
14316	241368	1
14317	1977087	1
14318	54767	1
14319	370038	2
1432	106648	50
14320	1292024	1
14321	1899016	1
14322	1961562	1
14323	2491045	1
14324	885	1
14325	885	2
14326	2026735	1
14327	2709793	1
14328	2709795	1
14329	885	1
1433	106648	1
14330	885	1
14331	885	1
14332	885	1
14333	885	1
14334	885	3
14335	885	1
14336	885	1
14337	885	1
14338	2049043	1
14339	2049043	1
1434	1435036	4
14340	885	1
14341	885	1
14342	2049043	1
14343	885	1
14344	885	1
14345	885	1
14346	2666132	1
14347	167968	5
14348	167968	2
14349	167968	1
1435	1219383	1
14350	901	9
14351	77133	1
14352	77133	1
14353	167968	1
14354	2049043	1
14355	167968	1
14356	167968	1
14357	1725232	1
14358	348842	1
14359	79269	2
1436	202951	5
14360	1562698	1
14361	766136	1
14362	1390249	1
14363	682562	1
14364	936456	1
14365	265470	1
14366	427923	1
14367	427923	1
14368	2053307	1
14369	2053307	1
1437	202951	1
14370	240169	1
14371	1914305	1
14372	1158318	1
14373	64160	2
14374	94694	3
14375	2275	2
14376	891	4
14377	1869312	1
14378	1971628	1
14379	1971627	1
1438	396323	4
14380	892	1
14381	37625	1
14382	1742866	1
14383	2099677	1
14384	2614228	1
14385	2614228	1
14386	427926	1
14387	1429043	1
14388	332095	1
14389	47055	1
1439	396323	2
14390	47055	1
14391	561720	1
14392	665118	1
14393	408174	1
14394	1228055	1
14395	1736675	1
14396	1736423	1
14397	1871048	2
14398	1895754	1
14399	1660097	1
144	1898203	1
1440	471	21
14400	1909294	1
14401	2663829	1
14402	1871048	1
14403	1871048	1
14404	1871048	2
14405	208549	4
14406	208549	1
14407	2714858	1
14408	429727	1
14409	429728	1
1441	471	1
14410	1770058	1
14411	1293439	1
14412	443610	1
14413	400770	1
14414	2083786	1
14415	288995	2
14416	1096929	1
14417	2135613	1
14418	2082392	1
14419	1335967	1
1442	471	3
14420	728005	2
14421	46914	1
14422	361041	1
14423	1502724	1
14424	1736229	1
14425	1736537	1
14426	1736575	1
14427	1736587	1
14428	1895751	1
14429	2726065	1
1443	471	1
14430	2562312	1
14431	1871068	1
14432	2759954	2
14433	2774138	1
14434	1871048	1
14435	2657486	1
14436	2755039	1
14437	1871048	1
14438	2798801	1
14439	2801335	1
1444	471	1
14440	2774137	1
14441	1871048	1
14442	1871048	1
14443	2829817	1
14444	1913988	1
14445	1913988	4
14446	1881030	1
14447	211434	1
14448	395930	1
14449	1173082	1
1445	1891224	1
14450	472569	1
14451	1703414	1
14452	1703423	1
14453	1775754	1
14454	2250276	2
14455	1703361	1
14456	1703765	1
14457	1703767	1
14458	1703772	1
14459	278064	3
1446	2420890	1
14460	218538	11
14461	309120	2
14462	1955814	6
14463	1588754	1
14464	1946420	1
14465	278064	4
14466	1946417	1
14467	1946418	1
14468	278064	3
14469	278064	3
1447	2004650	1
14470	278064	3
14471	278064	3
14472	278064	3
14473	278064	1
14474	278064	1
14475	278064	1
14476	278064	4
14477	278064	2
14478	278064	2
14479	487173	3
1448	280145	10
14480	1268043	1
14481	1162967	1
14482	1911520	1
14483	1288495	1
14484	1715720	1
14485	1951606	1
14486	2714925	1
14487	2714924	1
14488	2784387	1
14489	164759	2
1449	470	4
14490	870	4
14491	1755312	1
14492	2052179	1
14493	933063	1
14494	1224144	1
14495	556	5
14496	204038	14
14497	204039	50
14498	1778540	12
14499	2259638	1
145	297314	1
1450	2136182	6
14500	204042	6
14501	69223	3
14502	568768	2
14503	1089444	38
14504	1577887	3
14505	204042	8
14506	1936993	1
14507	2014872	1
14508	2014874	1
14509	2717365	1
1451	1871111	2
14510	2778368	1
14511	2607529	1
14512	14	5
14513	513050	2
14514	2055843	1
14515	1913982	1
14516	1913982	1
14517	2026771	1
14518	2026771	1
14519	2026771	1
1452	1217703	1
14520	2814259	1
14521	333967	2
14522	1034346	7
14523	1232449	1
14524	2838539	1
14525	665550	1
14526	1630637	1
14527	321318	3
14528	321318	2
14529	2838537	1
1453	1324350	1
14530	2838538	1
14531	546160	2
14532	37915	4
14533	1292020	1
14534	139021	4
14535	1946422	1
14536	912801	1
14537	2597345	1
14538	1911520	1
14539	1630643	1
1454	28090	13
14540	499555	2
14541	1539049	1
14542	1978229	1
14543	215813	1
14544	1904441	1
14545	2003366	2
14546	676517	1
14547	2026735	2
14548	1156395	1
14549	1765737	2
1455	1443941	2
14550	2715679	1
14551	2835535	1
14552	1671665	1
14553	2030927	3
14554	1898104	1
14555	1852800	1
14556	2030927	4
14557	2030927	2
14558	1674824	1
14559	1950607	1
1456	202952	3
14560	1950632	1
14561	2030927	1
14562	2030927	1
14563	2030927	3
14564	2030927	1
14565	328517	2
14566	328517	1
14567	1953068	1
14568	2006849	1
14569	2052182	3
1457	1843371	3
14570	1926873	1
14571	2052182	1
14572	2006849	1
14573	2006849	1
14574	2291710	1
14575	666685	1
14576	578942	1
14577	323415	1
14578	1895867	1
14579	1953069	1
1458	106649	9
14580	1913989	1
14581	2006849	4
14582	2291710	3
14583	2006849	1
14584	2006849	1
14585	326320	2
14586	1627892	2
14587	2479847	1
14588	983548	1
14589	1239415	1
1459	134534	6
14590	2026729	1
14591	2173169	1
14592	1566287	1
14593	109265	3
14594	136073	1
14595	1176	12
14596	136072	2
14597	2717874	1
14598	1176	4
14599	2590010	1
146	1898203	1
1460	29430	54
14600	2590009	1
14601	2590018	1
14602	2692798	1
14603	1828603	1
14604	2529119	1
14605	46231	1
14606	1211	1
14607	84521	3
14608	29394	32
14609	29332	2
1461	29430	1
14610	1714264	1
14611	1017273	3
14612	1714355	1
14613	1437523	1
14614	1714016	1
14615	1714354	1
14616	1071054	1
14617	1587527	1
14618	2692629	1
14619	393278	2
1462	1752076	1
14620	2729614	2
14621	1652492	1
14622	578943	1
14623	1380391	1
14624	1977087	1
14625	1898112	1
14626	1898112	1
14627	2047966	1
14628	1778262	1
14629	88431	46
1463	1353941	1
14630	88431	16
14631	2040332	1
14632	286138	1
14633	2040291	3
14634	39486	39
14635	2052315	1
14636	2052315	2
14637	2026799	1
14638	278095	5
14639	278095	1
1464	28090	3
14640	278095	1
14641	2026735	1
14642	2026735	1
14643	2026735	1
14644	2026735	1
14645	2026735	1
14646	2026735	1
14647	2026735	1
14648	2026735	1
14649	2026735	1
1465	756892	93
14650	2026735	2
14651	2026735	1
14652	2836866	1
14653	2026735	1
14654	2026735	1
14655	2026735	2
14656	2026735	1
14657	2306013	1
14658	1977087	1
14659	2681766	1
1466	40214	43
14660	2706887	1
14661	2305463	1
14662	2697469	1
14663	1168034	2
14664	1544798	1
14665	2053594	1
14666	2053594	1
14667	1965318	1
14668	2696285	1
14669	1898104	1
1467	40215	72
14670	1965318	1
14671	1965318	1
14672	2053594	1
14673	2053594	4
14674	2026714	1
14675	2052148	1
14676	2056630	1
14677	1898104	1
14678	2035772	1
14679	2268185	1
1468	202954	2
14680	2052180	1
14681	2813034	1
14682	2024843	1
14683	2026768	1
14684	2026768	1
14685	1869227	1
14686	1869227	2
14687	2026792	1
14688	2202144	1
14689	2268204	1
1469	1226327	1
14690	2052148	1
14691	2052148	1
14692	2268184	1
14693	1913989	1
14694	1913989	1
14695	2026887	1
14696	2201156	1
14697	2053307	2
14698	2053307	1
14699	2026724	1
147	1898203	7
1470	595670	1
14700	1940285	1
14701	1913989	5
14702	2026724	1
14703	2026780	1
14704	1913989	1
14705	1898104	1
14706	2172550	5
14707	895	1
14708	2053307	2
14709	2053307	1
1471	1785128	12
14710	2053307	1
14711	2268193	1
14712	2026735	1
14713	1913989	1
14714	1913989	5
14715	1913989	2
14716	1913989	2
14717	2073117	2
14718	2026724	1
14719	2268177	1
1472	1785128	4
14720	1871048	1
14721	1909294	1
14722	1909294	1
14723	2026735	1
14724	1898104	1
14725	2030927	1
14726	2030927	1
14727	2026735	5
14728	2026735	1
14729	2026780	1
1473	2715163	2
14730	187145	1
14731	1913989	1
14732	1913989	5
14733	1883427	1
14734	2268140	1
14735	2030808	1
14736	2030807	1
14737	2026735	1
14738	2026714	1
14739	2026714	1
1474	1789224	1
14740	2052143	1
14741	2053306	1
14742	2026773	1
14743	1869227	1
14744	2107588	1
14745	2026799	1
14746	2202144	1
14747	2052143	1
14748	2026714	2
14749	2026714	2
1475	28090	8
14750	2026714	1
14751	2026714	1
14752	2026714	2
14753	2026714	3
14754	1869227	1
14755	2052143	1
14756	2052143	1
14757	2068625	1
14758	2026735	1
14759	2268201	1
1476	2563897	2
14760	2026724	1
14761	2212468	1
14762	2030812	1
14763	2026724	1
14764	2268183	1
14765	2268184	1
14766	1869227	1
14767	2033014	1
14768	2268176	1
14769	2026714	3
1477	28090	3
14770	2026714	1
14771	2026714	1
14772	683846	1
14773	2184738	1
14774	2184738	1
14775	1961369	2
14776	1961369	1
14777	1961369	1
14778	1961369	1
14779	1869227	1
1478	28090	1
14780	2026735	1
14781	2026735	1
14782	2026735	1
14783	2250256	1
14784	1869227	1
14785	2026724	1
14786	1869227	1
14787	2026739	1
14788	2053634	1
14789	2053638	1
1479	281375	1
14790	2026735	1
14791	1883427	1
14792	1911557	1
14793	1869227	1
14794	2026803	1
14795	2052148	1
14796	2052148	1
14797	2268204	1
14798	1977087	1
14799	1977087	1
148	2841514	1
1480	348388	1
14800	2026735	1
14801	1879010	1
14802	2813022	1
14803	2049433	1
14804	2026760	1
14805	90427	1
14806	2026739	1
14807	2052180	1
14808	2026724	1
14809	2026735	1
1481	1219382	1
14810	2026735	2
14811	2056631	1
14812	1869227	2
14813	1978231	3
14814	2026724	2
14815	2053607	1
14816	2026742	1
14817	1883427	2
14818	2026724	1
14819	2026714	2
1482	106654	199
14820	2026714	1
14821	2026724	3
14822	2026724	1
14823	2607614	2
14824	2779358	1
14825	2749965	1
14826	2749964	1
14827	2749963	1
14828	1277350	1
14829	2026887	1
1483	1148157	33
14830	1883427	1
14831	1869227	2
14832	2053634	1
14833	2053521	1
14834	1869227	1
14835	2026724	1
14836	2073117	1
14837	1891241	2
14838	1891241	1
14839	2212468	1
1484	134533	4
14840	1978231	1
14841	2052146	1
14842	2282151	1
14843	2026735	1
14844	2026778	1
14845	2026724	1
14846	1797482	1
14847	1797495	1
14848	1797497	1
14849	1891241	1
1485	2006115	1
14850	1891241	1
14851	1891241	1
14852	1891241	1
14853	2026887	1
14854	2282142	1
14855	2282142	1
14856	1978231	1
14857	2026724	1
14858	1904441	1
